Date,CLc1,Cc1,HGc1,LCOc1,NGc1,Wc1,JETS,XLB,XLE,XLI,XLP,XLU,XLY,SPX
2015-05-26,-0.028298727394507672,-0.01388888888888895,0.007058408328921795,-0.027472527472527486,-0.022514721163837903,-0.04221251819505101,-0.01903114187,-0.01251956182,-0.01583541147,-0.010896309310000001,-0.00791878173,-0.00628225264,-0.007148427349999999,-0.01028192995494015
2015-05-27,-0.008960882302257556,-0.015492957746478742,-0.013141755738566685,-0.026051475204017516,-0.0024805102763997278,-0.011651469098277412,0.02072310406,0.006537242469999999,-0.00177372355,0.006396588490000001,0.0063446582100000004,0.00406412283,0.00746170965,0.00916262712669913
2015-05-28,0.002956007650843251,0.011444921316166035,-0.008167613636363535,0.008378988076055416,-0.03872113676731792,0.002050230650948226,-0.0025917926600000003,0.00255855147,-0.00393450946,-0.00476694915,-0.0014236323,0.00224870699,-0.00168918919,-0.0012667884792887385
2015-05-29,0.04542302357836325,-0.005657708628005631,-0.011994271392767653,0.04761904761904767,-0.023651145602365142,-0.024040920716112635,0.00043308792,-0.00647820966,-0.00114678899,-0.00993436225,-0.00631364562,-0.00157056316,-0.006898347,-0.006318400218786491
2015-06-01,-0.0016583747927030323,0.002133712660028486,-0.006704113063960793,-0.010372178157413203,0.0026495079485238104,0.035115303983228596,0.02380952381,0.00039517881999999997,-0.00255134583,0.00447948396,0.0,0.0013483146100000001,0.00288335518,0.0020594194714789182
2015-06-02,0.01760797342192677,0.019162526614620257,0.0062021160160525834,0.009401972872996378,0.01849754624386568,0.03797468354430378,-0.0088794926,0.00316018171,0.006906254,0.00196218337,-0.0026644804300000003,-0.01324057451,0.0022216414,-0.0010086516742198182
2015-06-03,-0.026444662095984284,0.0,-0.0027193618564176347,-0.025805466483432515,-0.023721275018532273,-0.0034146341463414664,0.0042662116,0.00098444576,-0.0068588848,0.00498486737,-0.00061652281,-0.014782806459999999,0.00782370583,0.0021188850967008843
2015-06-04,-0.027498323272971192,0.012534818941504211,-0.012724959098345812,-0.02774294670846389,-0.0030372057706909983,0.02545276554087117,-0.01483007647,-0.01180173092,-0.01355672081,-0.011160318869999998,-0.00719720337,-0.0013850415499999998,-0.00711605641,-0.008623177094419732
2015-06-05,0.0194827586206896,-0.008253094910591452,0.002393665991530014,0.02063517652748681,-0.013709063214013772,-0.01288782816229117,-0.00348843727,-0.00457802548,0.00700116686,0.00071658904,-0.01429163215,-0.01248266297,-0.00286682304,-0.0014361783342240475
2015-06-08,-0.016742770167427756,0.013176144244105403,-0.0022042615723731895,-0.009793081661664926,0.044401544401544424,0.021276595744680993,-0.03245348334,-0.00359928014,-0.00566499292,-0.00733977802,-0.00042025636,-0.0058520599299999995,-0.00705697857,-0.00647448669982742
2015-06-09,0.03439972480220166,-0.000684462696783017,0.009020618556700999,0.03493380124421752,0.05212569316081339,0.008049242424242431,-0.0053667263,0.00060204696,-0.00012948336,-0.00018034265,0.00483498003,-0.00235460325,-0.00105290866,0.00041841406640763523
2015-06-10,0.021449950116395167,-0.021232876712328763,0.011311804415252702,0.01263871763255242,0.015811665495432115,-0.03522780648191637,0.00854316547,0.01042920176,0.012302512299999999,0.00992063492,0.009832635979999999,0.00495633703,0.01027667984,0.012042400788404573
2015-06-11,-0.010743936187530445,-0.0020993701889432392,-0.028324012267725074,-0.008980213089802236,-0.022829470771359328,-0.01801363193768246,-0.0007133303600000001,0.00238189758,-0.00447742101,0.0057153063,-0.00041433603,0.007984969469999999,0.00339071466,0.001738552156564932
2015-06-12,-0.013328945203225362,-0.009817671809256745,0.00241366505755658,-0.01904469359545391,-0.026548672566371723,-0.0009915716410512365,0.01052913358,-0.005940594059999999,-0.011179645339999999,-0.005860415559999999,-0.00393782383,-0.00885368127,-0.00454899922,-0.006994300238043261
2015-06-15,-0.007338225483655703,-0.013456090651558061,-0.015002778292276475,-0.019727571629873153,0.05054545454545445,-0.028784119106699646,-0.0114790287,-0.0061752987999999995,-0.00233918129,-0.00839585566,-0.00728256346,-0.00164551011,-0.00470035253,-0.004622488789987278
2015-06-16,0.007560483870967749,0.016511127063890907,-0.012222640090259418,0.017409359527232215,0.001730702665282191,-0.0010219724067449532,-0.0053640017900000005,0.00521146522,0.00781555295,0.00090073861,0.01089918256,0.0047092065,0.00603436967,0.005689804886707783
2015-06-17,-0.000833750208437456,0.01483050847457612,-0.0013325718636968409,0.00266875981161685,-0.013476157567380853,0.005115089514066362,0.00314774651,0.00418743769,-0.0024557322,0.00269978402,0.0053908355799999995,0.00843684087,0.0045638284,0.001979687924857698
2015-06-18,0.008845126835780981,-0.003479471120389599,0.0020968356843307223,0.006106153123532243,-0.02732049036777573,-0.00661577608142494,0.00940017905,0.00833995234,-0.00064783623,0.010052055289999999,0.011136316770000002,0.013246572160000001,0.01207165109,0.009902687056045245
2015-06-19,-0.013895781637717208,-0.013268156424581012,-0.013886246908883293,-0.019296607531901655,0.01404393230104417,0.0010245901639343025,0.010199556540000002,-0.00668235526,-0.00922053632,-0.00483810201,-0.00139343259,-0.00957224771,-0.00350147493,-0.005303501725405946
2015-06-22,0.0011742996141586026,0.019108280254777066,-0.0015432098765432167,0.0050777530942558435,-0.029474431818181768,0.026100307062436157,0.025021949079999998,0.00378410675,0.01225135028,0.00610193826,0.00390464447,-0.0014021967699999998,0.0055519690099999994,0.006094815615239835
2015-06-23,0.022285522788203727,0.02083333333333326,0.01777434312210202,0.017524471108304462,-0.0025612879619466566,0.04039900249376549,0.00128479657,-0.00277777778,0.00325351379,-0.0024973243,-0.0042988741,-0.01357360168,0.00398048279,0.0006359375368019116
2015-06-24,-0.012129159154236957,-0.0027210884353741083,0.004745634016704692,-0.014895267649340571,0.01210564930300806,-0.006711409395973145,-0.00898203593,-0.012733784319999998,-0.00622648852,-0.00929899857,-0.00452302632,-0.00782918149,-0.006906254,-0.0073533565577629245
2015-06-25,-0.009457441513190612,0.027285129604365688,-0.00037785754770447433,-0.004567648448574602,0.03298296484233432,0.027027027027027195,0.00086318515,-0.00080612656,-0.01018143845,-0.00776173285,-0.00185873606,-0.00669536107,-0.000772698,-0.002973565148109092
2015-06-26,-0.0011725293132328618,0.02257636122177953,-0.00018900018900025461,0.0009493670886076,-0.027017543859649162,0.056860902255639,-0.009918068129999999,-0.0038321904,0.0032968482100000003,0.00181917409,0.00206910821,0.00601829562,0.00399536023,-0.0003900471386237836
2015-06-29,-0.021801106825423466,-0.004545454545454519,-0.0024574669187145126,-0.019759721783117246,0.011539848539487974,0.03245887060915975,-0.030487804879999997,-0.0232840656,-0.01892744479,-0.01888505538,-0.01548626884,-0.00526441732,-0.02259306804,-0.020866147352592623
2015-06-30,0.019543973941368087,0.08023483365949113,-0.005685048322910835,0.025479761328818018,0.009625668449197766,0.05900086132644278,0.00584007188,0.00310945274,0.00696677385,0.00055524708,-0.00167785235,-0.0026461390400000003,0.00446545837,0.0026583853346553443
2015-07-01,-0.04220615436354458,-0.0006038647342994086,0.004574042309891446,-0.02484667400534679,-0.017302259887005622,-0.04432696217974785,-0.01473872264,0.005579665219999999,-0.01277275146,0.00499445061,0.01281512605,0.006029908349999999,0.01137552301,0.0069361304050681305
2015-07-02,-0.000526685393258397,0.01450151057401805,-0.0003794346423827699,0.0009675858732463016,0.014013654329859904,-0.0029787234042553123,0.00181323663,-0.00308261406,0.0044474393499999995,-0.00184060372,-0.00082970338,0.01246703428,-0.0019392372299999999,-0.0003080744384861278
2015-07-06,-0.07728789741788156,-0.0029779630732579276,-0.03473144809261719,-0.06266578249336874,-0.023387668320340338,0.0046948356807512415,0.007239819,-0.008245722530000001,-0.01314906749,-0.00387239535,-0.00083039236,0.0040255742399999996,-0.00194300518,-0.003861747512976854
2015-07-07,-0.0038073481819912436,-0.006571087216248439,-0.03617774282343689,0.0054828440042449245,-0.014513788098693636,-0.015293118096856406,0.00943396226,-0.0033257119099999997,0.00910944935,0.00814513143,0.020569291500000003,0.02476415094,0.00869565217,0.006080937373112327
2015-07-08,-0.012994458245748186,0.0012026458208056479,0.02162382700938381,0.0035180299032540052,-0.011413843888070763,-0.012510785159620341,-0.02109479306,-0.02189781022,-0.02021018593,-0.01799485861,-0.011197068400000001,-0.0052934407400000005,-0.01904271745,-0.016652733335255188
2015-07-09,0.02187802516940951,0.012012012012012185,0.021565495207667595,0.027344434706398024,0.015270018621973858,0.0,0.01336606656,0.0029850746299999995,0.0050880088,0.00243081526,0.00082355363,-0.01110596946,0.00419727177,0.002262200246252455
2015-07-10,-0.0007578628268283261,0.014243323442136413,-0.004886630179827933,0.0020474321788090943,0.01614086573734408,0.016164263870686035,0.03633916555,0.01403061224,0.00547270488,0.010445812350000002,0.01172598231,0.00538137576,0.0144984326,0.012338456888524973
2015-07-13,-0.010238907849829282,0.014628437682855377,0.003928501276762919,-0.014983824280606073,0.033935018050541554,0.009028374892519286,0.012554112550000001,0.01090146751,0.00707579262,0.01107624146,0.00935339569,0.00046544101,0.014419981980000001,0.011066059269389639
2015-07-14,0.016091954022988464,-0.021914648212225996,-0.0043044414008999166,0.011408815903197977,-0.008379888268156388,-0.0055389859394971985,-0.00213766567,0.00559933637,0.00716119443,0.00273872558,0.00161160355,-0.0013956734100000001,0.0012691966,0.004453229186511587
2015-07-15,-0.030731523378582204,0.01297169811320753,-0.005502063273727709,-0.024952999487267147,0.02746478873239444,-0.028706083976006824,-0.00042844901,-0.00783666735,-0.017574456670000002,-0.00418790969,-0.002614642,0.00489168414,-0.00101407022,-0.0007349628962278754
2015-07-16,-0.009725734292939103,0.0011641443538998875,0.00039517881841533153,0.00806310254163023,-0.02193283070596297,-0.007940008822232114,0.0055722246,-0.00249428393,0.0013655605600000002,0.0045712196,0.01028433152,0.01483541956,0.00609059764,0.008014615165606864
2015-07-17,-0.0003928501276762031,-0.022674418604651247,-0.010665613272763053,-0.007129194922622095,0.005606166783461708,-0.014673188083592636,0.00511508951,-0.00687643259,-0.012136915310000001,-0.00036403349000000004,-0.0005988024,-0.00982183646,-0.00176567032,0.0011062519712468077
2015-07-20,-0.014541167223423135,-0.03628792385484825,-0.008185266520263634,-0.007880910683012332,-0.016376306620209058,-0.03835740072202176,-0.01484308736,-0.00839278221,-0.013252346770000001,0.00018208302999999997,0.00179748352,-0.00507497116,0.0005053695500000001,0.0007711695444458933
2015-07-21,0.004187437686939299,0.0037037037037037646,-0.002616747181964585,0.006884377758164195,0.020899752036840358,-0.015016424213984081,0.01119242359,-0.00613626746,0.00041969782,-0.01074094302,-0.0023923445,-0.00904242986,-0.0031569642599999998,-0.0042616573007311365
2015-07-22,-0.023232724384432135,-0.009225092250922606,-0.018567103935418716,-0.015953716690041975,0.005204718945176934,-0.015245354930919386,0.0097914006,-0.00425803704,-0.008110753739999999,-0.004416636,0.00219824141,0.00444548432,0.00481378262,-0.002387682202330099
2015-07-23,-0.015043708070745954,0.0012414649286156543,-0.018918363150318807,-0.015321574915375002,-0.027959958577839172,0.00919206579583931,0.0046374367599999996,-0.01453923455,-0.0008459044100000001,-0.00924214418,-0.0037886341,-0.01490798975,-0.0059253656099999994,-0.005676040016082129
2015-07-24,-0.006398348813209553,-0.026658400495970236,-0.0016767973171243344,-0.011760448706350735,-0.014204545454545414,-0.01869606903163956,-0.02769618128,-0.021913647209999998,-0.01919006632,-0.013059701489999999,-0.00560448359,0.0009458500799999999,0.0,-0.010703327545608099
2015-07-27,-0.015579559617781458,-0.04968152866242037,-0.01301700608859968,-0.02105455876968143,0.004682997118155674,-0.01807523204689776,-0.0043159257699999995,-0.011091393080000001,-0.01438641922,-0.00491493384,-0.0006038647300000001,0.01275690999,-0.00748256183,-0.0057750102180655905
2015-07-28,0.01244988394175972,0.00536193029490617,0.022335673261008493,-0.003179352908172839,0.011473646468268317,0.016417910447761086,0.02427394885,0.02086137281,0.028608962199999997,0.019376899700000002,0.01127895267,0.0046652670899999995,0.00779453105,0.012386102029366963
2015-07-29,0.016882034180908834,-0.019333333333333313,0.0020807324178109265,0.0015009380863040267,0.02304147465437789,-0.028389623103279416,-0.00592467203,0.00725115359,0.01362281822,0.01229966455,0.00338577973,0.0037148827499999997,0.01027006466,0.007318762689597635
2015-07-30,-0.005533920885427257,0.014955812372535515,-0.01100498338870426,-0.0013113525665042758,-0.04088704088704098,0.0005037783375314575,0.00297999149,0.0050174520099999995,-0.00699986,-0.00092047128,-0.0033743549,0.00740226694,0.00363955823,2.845530383144279e-05
2015-07-31,-0.028854080791426373,-0.006028131279303461,-0.005878647910980361,-0.020634027386981835,-0.01878612716762995,0.0055387713997985255,0.0,-0.00260473193,-0.02185253066,-0.00092131933,0.0019916351299999998,0.010103329510000002,0.00312617231,-0.0022716171163267296
2015-08-03,-0.04138370118845491,-0.01212938005390829,-0.008447729672650506,-0.051522696801379,0.01178203240058906,-0.0005007511266899023,0.02419354839,-0.00783460283,-0.02104352839,-0.0047952785,0.00139137348,0.005228461009999999,-0.0033657442,-0.002756863639820639
2015-08-04,0.012618994908124792,0.006139154160982319,0.007454739084132189,0.009491114701130732,0.02328966521106235,-0.01102204408817642,0.013675922089999999,0.00438692696,-0.00338633687,-0.00055596738,0.0,-0.01605608322,0.00425265791,-0.0022497187851517886
2015-08-05,-0.01289899431569752,0.010847457627118695,-0.0050739957716702255,-0.008001600320064028,-0.004978662873399653,0.01722391084093222,0.0036794767,0.0050229307700000005,-0.00753434776,0.00556276655,0.00873362445,0.0025281544500000003,-0.01083572051,0.003114669520188018
2015-08-06,-0.010852713178294615,-0.008048289738430636,-0.0021249468763282486,-0.00141157491429722,0.005360972122945062,0.009960159362550014,-0.0073319755600000005,-0.00347674924,0.015927359329999998,-0.0051631938,-0.00747737111,0.005272810639999999,-0.013598589780000002,-0.007752971654983343
2015-08-07,-0.01768920734437973,0.008113590263691739,-0.002768313458262339,-0.018376413570274752,-0.005332385353714941,0.006903353057199135,-0.00451374641,-0.01395551679,-0.01787545788,-0.00481927711,-0.00555114988,0.012314709239999999,-0.0007658922599999999,-0.0028748872122712488
2015-08-10,0.024846136311830413,0.04694835680751175,0.02818705957719425,0.037029417815264365,0.01572551822730528,0.029382957884426908,0.00577081616,0.024546660770000003,0.031926003280000004,0.01955671447,0.00378787879,-0.00405496733,0.008048032699999999,0.012808232694927035
2015-08-11,-0.04181494661921714,-0.03523382447149259,-0.027622014537902362,-0.02439992065066454,0.0007037297677690013,-0.03472882968601332,0.011065573769999998,-0.01856248651,0.0018794274999999999,-0.01223967848,-0.00357497517,0.00497624972,-0.00899759219,-0.009557167162504987
2015-08-12,0.005106778087279551,-0.05112881806108904,0.008329773601025048,0.009760065067100365,0.030590717299578074,-0.029571217348447365,-0.01256586948,0.00373872883,0.01818181818,0.00018494544000000003,0.00059796691,0.01778077875,-0.00434782609,0.0009500640573494312
2015-08-13,-0.024711316397228678,0.018194541637508888,0.0021181952976063734,-0.008860249697945966,-0.04912998976458549,0.022346368715083775,0.01272577997,-0.00284837862,-0.01516439909,-0.00073964497,-0.00398406375,0.00022114109,0.00577960442,-0.0012751372210638712
2015-08-14,0.006393559081221856,0.0006872852233676952,-0.0006341154090044876,-0.003860219422998745,0.005023322569070787,0.0064580228514656834,0.00405350628,0.00461437047,-0.00215858397,0.00629163583,0.0032,0.00751713465,0.00063848806,0.0039118935964941315
2015-08-17,-0.014823529411764791,-0.002060439560439664,-0.013324873096446588,-0.005914746073832355,-0.02606212067118885,-0.01184600197433372,0.00968914009,0.00568678915,0.00216325353,0.00496506068,0.00099681021,0.00482773755,0.009571209800000001,0.005211470973541132
2015-08-18,0.017912586577501832,0.008258774948382674,-0.015219721329046032,0.001436192039392603,-0.008797653958944274,-0.012487512487512453,-0.00759696122,-0.0065245759,-0.00374154555,-0.0018298261699999999,-0.00497908783,-0.00240227124,0.00088484389,-0.0026255208234241545
2015-08-19,-0.042702956358517175,0.0027303754266210234,-0.006094906399651823,-0.03380454824830992,0.004437869822485174,0.004046535154274222,-0.0028203062,-0.0122591944,-0.02758919544,-0.0093492209,-0.00920736589,0.00415936953,-0.00176812326,-0.008254964424012301
2015-08-20,0.008333333333333526,0.010211027910143056,0.01752080595707395,-0.011450381679389277,0.014359351988217917,0.02015113350125941,-0.0298989899,-0.01883865248,-0.022578728460000003,-0.0207253886,-0.00909090909,-0.00588620013,-0.028087044529999997,-0.021100110116800797
2015-08-21,-0.01677199805542051,-0.015498652291105142,-0.0068876452862677295,-0.024882024882024845,-0.028675136116152355,-0.013333333333333308,-0.04206580591,-0.024395753330000002,-0.034954407289999996,-0.0275888133,-0.027319062180000003,-0.012061403509999999,-0.0320229107,-0.031850982202944356
2015-08-24,-0.05463535228677385,0.00958247775496246,-0.016471608149111305,-0.0609326880774308,-0.009715994020926821,0.007507507507507505,-0.02869565217,-0.04190784904,-0.053700787400000005,-0.03556160124,-0.03479354433,-0.03751387347,-0.039940828399999996,-0.03941366590728046
2015-08-25,0.02798117154811708,-0.008813559322033981,0.02379903040987208,0.012180838603888633,0.013207547169811429,-0.016393442622950727,-0.01163831692,-0.01570807153,-0.01447828258,-0.01309691719,-0.00760043431,-0.03067343173,-0.00406219358,-0.013522007595565322
2015-08-26,-0.018061561943525817,-0.010259917920656503,-0.03099440378820495,-0.0016199953714417514,0.0029795158286778367,-0.010606060606060619,0.0303442029,0.027007120059999997,0.034447821680000004,0.031237239689999998,0.0295404814,0.01784439686,0.03797468354,0.03903384539598753
2015-08-27,0.10259067357512963,0.005528680027643507,0.036872501110617684,0.10245711636532229,-0.02042331971778688,-0.011230219499744676,0.00923076923,0.03633755678,0.04946131244,0.02415363294,0.014665249730000001,0.01168770453,0.023441734420000002,0.024297736162143035
2015-08-28,0.0625,-0.0013745704467355013,0.005355612682090616,0.05235492010092502,0.029188779378316987,-0.014971605575632596,-0.0043554007,0.00576701269,0.02270959714,0.00038662284999999995,-0.00209467951,-0.00300369686,0.00039719317,0.0006087560246721413
2015-08-31,0.088014153029633,0.0013764624913972234,-0.003622416364798542,0.08191808191808203,-0.009576427255985176,0.011530398322851187,-0.00262467192,-0.005504587159999999,0.010342205319999999,-0.00888888889,-0.00692695214,-0.01599073001,-0.00767601906,-0.008391699809439435
2015-09-01,-0.07703252032520336,-0.02130584192439866,-0.015183917878528574,-0.08476454293628799,0.004834510970620931,0.0031088082901553626,-0.00789473684,-0.030442804429999998,-0.03522504892,-0.02651589004,-0.02050306489,-0.02708431465,-0.02534009069,-0.029576407832956453
2015-09-02,0.018498128165602257,-0.005617977528089901,0.013246471226927348,0.018966908797417137,-0.01998519615099914,-0.022727272727272596,0.03138815208,0.014272121790000002,0.00920580434,0.02223112357,0.01359516616,0.00072621641,0.021072796930000002,0.018292969668469272
2015-09-03,0.0108108108108107,-0.017655367231638408,0.024432061723103304,0.0035643564356435675,0.029078549848942536,-0.03488372093023251,-0.00342906129,0.00609756098,0.00278293135,0.00058777429,0.00681285927,0.0045960329,0.00040203699000000004,0.0011647835144650287
2015-09-04,-0.0149732620320856,0.005032350826743359,-0.02949790794979079,-0.021112865035517014,-0.025688073394495525,0.0027382256297916463,-0.00043010753,-0.01981351981,-0.01649707061,-0.01390248678,-0.01628251216,-0.01372501806,-0.01071667783,-0.015329578244401953
2015-09-08,-0.0023887079261671884,0.01573676680972813,0.051304160379392005,0.0396808733991183,0.020715630885122405,0.016384489350081965,0.021084337350000003,0.02497027348,0.01567643831,0.02760127085,0.020851246780000002,0.02124023437,0.02315504401,0.025083020164270664
2015-09-09,-0.03896386591205914,0.004225352112676051,0.0016403526758252962,-0.03917609046849768,-0.02177121771217716,-0.006985491671144484,0.0012642225000000001,-0.00765661253,-0.01883006637,-0.01062801932,-0.01642451042,-0.01243126942,-0.01071995765,-0.013897563229596788
2015-09-10,0.04009060022650068,0.014726507713884951,0.004912998976458471,0.027532576712904655,0.012070916635231965,0.01298701298701288,0.0012626262599999998,0.00233808744,0.005820355510000001,0.0005859375,0.00171269535,-0.00169450496,0.00280936455,0.005277955139955992
2015-09-11,-0.028092334494773552,0.035245335176226744,0.0030556121409657244,-0.015340560441808093,0.00372717107715248,0.01602564102564097,0.00630937369,-0.00139958013,-0.00891460744,0.00546554753,0.0066253473,0.007516973810000001,0.00747065101,0.0044870382986135215
2015-09-14,-0.01411606542684296,0.012016021361815676,-0.019496344435418367,-0.03676776069796428,0.024136650575566243,0.02155625657202953,0.0041729149,-0.01191310441,-0.00867918573,-0.00504756358,-0.00318471338,0.00240673887,-0.00529661017,-0.0040896458529868784
2015-09-15,0.013409090909090926,0.03034300791556732,0.009113504556752083,0.005607073538926199,-0.01087744742567065,0.018528049408131686,0.00415973378,0.0073286052,0.01114294811,0.01736585366,0.011927582530000001,0.00528211285,0.01051650692,0.012831344116577714
2015-09-16,0.057411975779322555,-0.011523687580025643,0.010467980295566504,0.06690971477589525,-0.024926686217008776,-0.013137948458817439,0.01118475559,0.01431588829,0.02833753149,0.00728807058,0.0113660282,0.01003104848,0.01132920564,0.008705367298757816
2015-09-17,-0.005302226935312793,-0.016191709844559532,0.0,-0.013467336683417153,-0.003007518796992459,-0.013824884792626668,0.01638672675,-0.00462748727,-0.00061236987,-0.00437928408,0.0,0.0137148262,0.0026051843200000004,-0.0025610055580335134
2015-09-18,-0.047334754797441314,-0.006583278472679366,-0.026203534430225606,-0.032803585982070116,-0.017722473604826594,0.010903426791277093,-0.01249496171,-0.02097089726,-0.026070588670000002,-0.021975119529999997,-0.0114951717,-0.00557753674,-0.01586367416,-0.016164204602552523
2015-09-21,0.04476275738585489,0.01921802518224003,0.0006257822277848657,0.03054560775226456,-0.012284069097888706,0.020544427324088455,0.00326530612,0.00334288443,0.00570522979,0.00491545419,0.0074168255999999995,0.0040255742399999996,0.008746355689999999,0.004565813598361723
2015-09-22,-0.01820908311910885,-0.01040312093628093,-0.03814884302689181,0.003270645952575535,0.001554605518849561,-0.0025163563160544022,-0.0292921074,-0.01856258924,-0.01055783171,-0.01447857562,-0.01093815734,-0.0125,-0.01326852338,-0.01231843902042229
2015-09-23,-0.029456687759109812,0.007227332457292901,-0.0006501950585175997,-0.02709861450692741,-0.0031043849437329962,0.024217961654894093,0.0016764459300000001,-0.0213385063,-0.01290014333,-0.0069485805,0.00170140366,0.0026271793599999997,-0.00266276128,-0.002048652933485662
2015-09-24,0.009667266187050272,-0.004566210045662156,0.0028193450444589097,0.008795811518324648,0.008563643441027669,-0.020197044334975378,-0.01213389121,-0.00272547076,0.00435624395,-0.006197520989999999,0.0016985137999999999,0.00809909481,-0.0026698705099999997,-0.0033629742722152134
2015-09-25,0.01759073702961489,0.019659239842726217,-0.00886678200692026,0.008926717874195633,-0.010420686993438899,0.02111613876319751,0.00508259212,-0.00124223602,0.0019277108400000001,0.00201166767,0.00635862654,0.00968809074,-0.00013385089,-0.0004657806483666649
2015-09-28,-0.027789934354485846,-0.005784061696658127,-0.015492035784420821,-0.025925925925925908,-0.0003900156006240163,-0.004431314623338234,-0.03034134008,-0.031094527360000002,-0.03992303992,-0.0196747641,-0.014743049710000001,-0.00491457992,-0.02878179384,-0.02566611782492978
2015-09-29,0.018005851901867986,0.005817711700064621,-0.0011081560283687786,0.018800168990283028,0.008973858759266262,-0.0034619188921859445,-0.00260756193,0.00385109114,-0.00150300601,0.00655334835,-0.00042753313000000004,0.00023518344,-0.0033080633999999997,0.0012328818080848958
